unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
08001008401,2020,8401,Adams County,Colorado,393,104,113,176,0,3755,69,328,1526,755,466,545,66,26.5,28.8,44.8,0.0,1.8,8.7,40.6,20.1,12.4,14.5,1.8
08001008402,2020,8402,Adams County,Colorado,337,71,110,99,57,3166,19,82,728,1159,422,521,235,21.1,32.6,29.4,16.9,0.6,2.6,23.0,36.6,13.3,16.5,7.4
08001008505,2020,8505,Adams County,Colorado,608,56,312,240,0,5008,201,342,1855,1175,553,525,357,9.2,51.3,39.5,0.0,4.0,6.8,37.0,23.5,11.0,10.5,7.1
08001008506,2020,8506,Adams County,Colorado,913,125,405,336,47,3936,242,205,1515,936,419,399,220,13.7,44.4,36.8,5.1,6.1,5.2,38.5,23.8,10.6,10.1,5.6
08001008507,2020,8507,Adams County,Colorado,769,19,478,261,11,4479,145,151,2340,973,388,359,123,2.5,62.2,33.9,1.4,3.2,3.4,52.2,21.7,8.7,8.0,2.7
08001008508,2020,8508,Adams County,Colorado,467,60,202,125,80,3807,146,328,1075,957,456,594,251,12.8,43.3,26.8,17.1,3.8,8.6,28.2,25.1,12.0,15.6,6.6
08001008524,2020,8524,Adams County,Colorado,764,156,280,251,77,6356,161,292,1303,1292,643,1615,1050,20.4,36.6,32.9,10.1,2.5,4.6,20.5,20.3,10.1,25.4,16.5
08001008526,2020,8526,Adams County,Colorado,429,17,240,63,109,4895,115,264,994,1177,298,1193,854,4.0,55.9,14.7,25.4,2.3,5.4,20.3,24.0,6.1,24.4,17.4
08001008533,2020,8533,Adams County,Colorado,793,154,296,331,12,5502,172,319,1304,1607,481,1259,360,19.4,37.3,41.7,1.5,3.1,5.8,23.7,29.2,8.7,22.9,6.5
08001008534,2020,8534,Adams County,Colorado,545,48,316,150,31,2929,45,218,884,855,284,420,223,8.8,58.0,27.5,5.7,1.5,7.4,30.2,29.2,9.7,14.3,7.6
08001008535,2020,8535,Adams County,Colorado,286,32,141,96,17,2731,84,336,828,503,250,550,180,11.2,49.3,33.6,5.9,3.1,12.3,30.3,18.4,9.2,20.1,6.6
08001008536,2020,8536,Adams County,Colorado,234,31,191,12,0,2419,55,200,489,460,329,531,355,13.2,81.6,5.1,0.0,2.3,8.3,20.2,19.0,13.6,22.0,14.7
08001008538,2020,8538,Adams County,Colorado,578,34,273,260,11,5060,240,78,684,1415,355,1407,881,5.9,47.2,45.0,1.9,4.7,1.5,13.5,28.0,7.0,27.8,17.4
08001008540,2020,8540,Adams County,Colorado,688,66,188,242,192,5855,129,275,1669,1292,695,1412,383,9.6,27.3,35.2,27.9,2.2,4.7,28.5,22.1,11.9,24.1,6.5
08001008544,2020,8544,Adams County,Colorado,778,25,122,620,11,3340,45,98,432,582,311,1244,628,3.2,15.7,79.7,1.4,1.3,2.9,12.9,17.4,9.3,37.2,18.8
08001008545,2020,8545,Adams County,Colorado,479,27,201,141,110,4699,95,185,1027,908,460,1412,612,5.6,42.0,29.4,23.0,2.0,3.9,21.9,19.3,9.8,30.0,13.0
08001008546,2020,8546,Adams County,Colorado,157,46,43,44,24,3013,116,212,743,575,535,645,187,29.3,27.4,28.0,15.3,3.8,7.0,24.7,19.1,17.8,21.4,6.2
08001008547,2020,8547,Adams County,Colorado,137,12,39,76,10,2253,7,81,715,524,184,564,178,8.8,28.5,55.5,7.3,0.3,3.6,31.7,23.3,8.2,25.0,7.9
08001008548,2020,8548,Adams County,Colorado,74,8,16,45,5,1213,29,16,268,258,105,392,145,10.8,21.6,60.8,6.8,2.4,1.3,22.1,21.3,8.7,32.3,12.0
08001008549,2020,8549,Adams County,Colorado,282,17,146,112,7,2474,357,222,447,477,260,476,235,6.0,51.8,39.7,2.5,14.4,9.0,18.1,19.3,10.5,19.2,9.5
08001008550,2020,8550,Adams County,Colorado,629,142,234,146,107,5687,172,364,1602,1610,549,1156,234,22.6,37.2,23.2,17.0,3.0,6.4,28.2,28.3,9.7,20.3,4.1
08001008551,2020,8551,Adams County,Colorado,35,21,14,0,0,1151,37,103,268,164,72,323,184,60.0,40.0,0.0,0.0,3.2,8.9,23.3,14.2,6.3,28.1,16.0
08001008552,2020,8552,Adams County,Colorado,418,106,83,123,106,2711,94,105,998,557,215,533,209,25.4,19.9,29.4,25.4,3.5,3.9,36.8,20.5,7.9,19.7,7.7
08001008553,2020,8553,Adams County,Colorado,572,19,74,335,144,3417,0,54,1013,1198,487,413,252,3.3,12.9,58.6,25.2,0.0,1.6,29.6,35.1,14.3,12.1,7.4
08001008554,2020,8554,Adams County,Colorado,314,0,136,167,11,2096,36,47,461,483,401,561,107,0.0,43.3,53.2,3.5,1.7,2.2,22.0,23.0,19.1,26.8,5.1
08001008555,2020,8555,Adams County,Colorado,704,59,504,141,0,3283,0,347,1066,946,330,396,198,8.4,71.6,20.0,0.0,0.0,10.6,32.5,28.8,10.1,12.1,6.0
08001008556,2020,8556,Adams County,Colorado,511,48,209,254,0,3904,204,159,986,1034,412,866,243,9.4,40.9,49.7,0.0,5.2,4.1,25.3,26.5,10.6,22.2,6.2
08001008557,2020,8557,Adams County,Colorado,0,0,0,0,0,533,0,23,204,40,65,144,57,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,4.3,38.3,7.5,12.2,27.0,10.7
08001008558,2020,8558,Adams County,Colorado,176,20,120,15,21,2100,56,12,397,509,221,663,242,11.4,68.2,8.5,11.9,2.7,0.6,18.9,24.2,10.5,31.6,11.5
08001008559,2020,8559,Adams County,Colorado,411,35,94,250,32,4234,82,299,1322,1045,476,661,349,8.5,22.9,60.8,7.8,1.9,7.1,31.2,24.7,11.2,15.6,8.2
08001008560,2020,8560,Adams County,Colorado,60,25,27,0,8,1220,4,28,199,291,145,353,200,41.7,45.0,0.0,13.3,0.3,2.3,16.3,23.9,11.9,28.9,16.4
08001008561,2020,8561,Adams County,Colorado,290,48,51,137,54,3636,7,115,678,922,309,1095,510,16.6,17.6,47.2,18.6,0.2,3.2,18.6,25.4,8.5,30.1,14.0
08001008562,2020,8562,Adams County,Colorado,249,46,99,97,7,3368,172,114,823,1152,231,572,304,18.5,39.8,39.0,2.8,5.1,3.4,24.4,34.2,6.9,17.0,9.0
08001008563,2020,8563,Adams County,Colorado,319,146,173,0,0,2520,17,176,476,501,388,548,414,45.8,54.2,0.0,0.0,0.7,7.0,18.9,19.9,15.4,21.7,16.4
08001008564,2020,8564,Adams County,Colorado,0,0,0,0,0,857,0,62,238,265,76,169,47,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,7.2,27.8,30.9,8.9,19.7,5.5
08001008565,2020,8565,Adams County,Colorado,425,110,119,146,50,4678,133,330,1693,964,428,694,436,25.9,28.0,34.4,11.8,2.8,7.1,36.2,20.6,9.1,14.8,9.3
08001008603,2020,8603,Adams County,Colorado,107,12,73,22,0,1201,177,54,539,307,58,47,19,11.2,68.2,20.6,0.0,14.7,4.5,44.9,25.6,4.8,3.9,1.6
08001008604,2020,8604,Adams County,Colorado,532,207,202,114,9,3731,87,476,1560,872,365,265,106,38.9,38.0,21.4,1.7,2.3,12.8,41.8,23.4,9.8,7.1,2.8
08001008605,2020,8605,Adams County,Colorado,499,47,151,282,19,2746,163,118,839,870,154,432,170,9.4,30.3,56.5,3.8,5.9,4.3,30.6,31.7,5.6,15.7,6.2
08001008606,2020,8606,Adams County,Colorado,363,122,85,148,8,4122,255,439,1447,905,572,333,171,33.6,23.4,40.8,2.2,6.2,10.7,35.1,22.0,13.9,8.1,4.1
08001008705,2020,8705,Adams County,Colorado,388,79,186,115,8,3097,370,334,1486,556,243,96,12,20.4,47.9,29.6,2.1,11.9,10.8,48.0,18.0,7.8,3.1,0.4
08001008706,2020,8706,Adams County,Colorado,393,20,134,239,0,3375,456,588,1321,562,135,238,75,5.1,34.1,60.8,0.0,13.5,17.4,39.1,16.7,4.0,7.1,2.2
08001008709,2020,8709,Adams County,Colorado,646,160,202,284,0,4706,760,966,1339,625,294,687,35,24.8,31.3,44.0,0.0,16.1,20.5,28.5,13.3,6.2,14.6,0.7
08001008801,2020,8801,Adams County,Colorado,301,131,170,0,0,3055,528,719,1068,298,260,175,7,43.5,56.5,0.0,0.0,17.3,23.5,35.0,9.8,8.5,5.7,0.2
08001008802,2020,8802,Adams County,Colorado,579,142,302,126,9,3134,727,466,1029,385,119,388,20,24.5,52.2,21.8,1.6,23.2,14.9,32.8,12.3,3.8,12.4,0.6
08001008901,2020,8901,Adams County,Colorado,438,120,169,136,13,1527,160,482,479,181,99,61,65,27.4,38.6,31.1,3.0,10.5,31.6,31.4,11.9,6.5,4.0,4.3
08001009001,2020,9001,Adams County,Colorado,694,198,223,240,33,2912,304,296,1104,591,282,245,90,28.5,32.1,34.6,4.8,10.4,10.2,37.9,20.3,9.7,8.4,3.1
08001009003,2020,9003,Adams County,Colorado,299,163,41,73,22,3048,177,304,941,630,537,306,153,54.5,13.7,24.4,7.4,5.8,10.0,30.9,20.7,17.6,10.0,5.0
08001009004,2020,9004,Adams County,Colorado,624,118,302,171,33,2915,578,127,866,732,193,307,112,18.9,48.4,27.4,5.3,19.8,4.4,29.7,25.1,6.6,10.5,3.8
08001009101,2020,9101,Adams County,Colorado,400,83,130,167,20,3333,303,296,1221,642,324,387,160,20.8,32.5,41.8,5.0,9.1,8.9,36.6,19.3,9.7,11.6,4.8
08001009103,2020,9103,Adams County,Colorado,469,34,276,159,0,2409,498,301,578,552,163,223,94,7.2,58.8,33.9,0.0,20.7,12.5,24.0,22.9,6.8,9.3,3.9
08001009104,2020,9104,Adams County,Colorado,727,197,336,172,22,3715,299,358,1177,610,435,699,137,27.1,46.2,23.7,3.0,8.0,9.6,31.7,16.4,11.7,18.8,3.7
08001009202,2020,9202,Adams County,Colorado,314,25,216,69,4,2807,247,402,1078,596,162,251,71,8.0,68.8,22.0,1.3,8.8,14.3,38.4,21.2,5.8,8.9,2.5
08001009203,2020,9203,Adams County,Colorado,931,435,327,122,47,3186,326,156,1295,750,287,301,71,46.7,35.1,13.1,5.0,10.2,4.9,40.6,23.5,9.0,9.4,2.2
08001009204,2020,9204,Adams County,Colorado,652,126,213,216,97,4486,254,396,1121,876,501,935,403,19.3,32.7,33.1,14.9,5.7,8.8,25.0,19.5,11.2,20.8,9.0
08001009206,2020,9206,Adams County,Colorado,178,30,41,97,10,1821,78,88,386,422,147,482,218,16.9,23.0,54.5,5.6,4.3,4.8,21.2,23.2,8.1,26.5,12.0
08001009207,2020,9207,Adams County,Colorado,409,20,171,201,17,3600,139,337,1344,936,286,450,108,4.9,41.8,49.1,4.2,3.9,9.4,37.3,26.0,7.9,12.5,3.0
08001009304,2020,9304,Adams County,Colorado,273,0,36,137,100,4048,151,130,954,1400,486,669,258,0.0,13.2,50.2,36.6,3.7,3.2,23.6,34.6,12.0,16.5,6.4
08001009306,2020,9306,Adams County,Colorado,348,147,113,77,11,2216,135,150,693,556,270,316,96,42.2,32.5,22.1,3.2,6.1,6.8,31.3,25.1,12.2,14.3,4.3
08001009307,2020,9307,Adams County,Colorado,320,34,149,110,27,2152,237,223,667,297,254,349,125,10.6,46.6,34.4,8.4,11.0,10.4,31.0,13.8,11.8,16.2,5.8
08001009308,2020,9308,Adams County,Colorado,314,114,39,145,16,3237,350,326,1034,894,417,183,33,36.3,12.4,46.2,5.1,10.8,10.1,31.9,27.6,12.9,5.7,1.0
08001009309,2020,9309,Adams County,Colorado,533,182,259,73,19,2716,245,370,771,699,227,360,44,34.1,48.6,13.7,3.6,9.0,13.6,28.4,25.7,8.4,13.3,1.6
08001009310,2020,9310,Adams County,Colorado,446,206,197,43,0,3789,433,442,1299,765,264,417,169,46.2,44.2,9.6,0.0,11.4,11.7,34.3,20.2,7.0,11.0,4.5
08001009316,2020,9316,Adams County,Colorado,676,161,346,169,0,4456,963,790,1369,807,324,154,49,23.8,51.2,25.0,0.0,21.6,17.7,30.7,18.1,7.3,3.5,1.1
08001009318,2020,9318,Adams County,Colorado,688,122,389,68,109,3858,414,650,1505,570,201,380,138,17.7,56.5,9.9,15.8,10.7,16.8,39.0,14.8,5.2,9.8,3.6
08001009319,2020,9319,Adams County,Colorado,261,98,92,65,6,1578,258,325,369,300,94,158,74,37.5,35.2,24.9,2.3,16.3,20.6,23.4,19.0,6.0,10.0,4.7
08001009320,2020,9320,Adams County,Colorado,494,186,208,81,19,1705,189,306,610,321,42,183,54,37.7,42.1,16.4,3.8,11.1,17.9,35.8,18.8,2.5,10.7,3.2
08001009321,2020,9321,Adams County,Colorado,370,129,102,120,19,2459,347,276,814,408,228,322,64,34.9,27.6,32.4,5.1,14.1,11.2,33.1,16.6,9.3,13.1,2.6
08001009322,2020,9322,Adams County,Colorado,664,85,251,189,139,3219,399,487,1060,643,203,282,145,12.8,37.8,28.5,20.9,12.4,15.1,32.9,20.0,6.3,8.8,4.5
08001009323,2020,9323,Adams County,Colorado,507,21,298,156,32,2513,148,221,663,677,259,364,181,4.1,58.8,30.8,6.3,5.9,8.8,26.4,26.9,10.3,14.5,7.2
08001009325,2020,9325,Adams County,Colorado,497,104,144,120,129,4180,18,153,785,771,441,1386,626,20.9,29.0,24.1,26.0,0.4,3.7,18.8,18.4,10.6,33.2,15.0
08001009326,2020,9326,Adams County,Colorado,165,0,11,104,50,2326,39,37,458,520,168,682,422,0.0,6.7,63.0,30.3,1.7,1.6,19.7,22.4,7.2,29.3,18.1
08001009327,2020,9327,Adams County,Colorado,389,47,224,102,16,3146,122,235,1050,579,262,552,346,12.1,57.6,26.2,4.1,3.9,7.5,33.4,18.4,8.3,17.5,11.0
08001009401,2020,9401,Adams County,Colorado,479,81,274,124,0,3555,411,304,1095,549,286,677,233,16.9,57.2,25.9,0.0,11.6,8.6,30.8,15.4,8.0,19.0,6.6
08001009406,2020,9406,Adams County,Colorado,690,137,349,138,66,3133,180,231,803,837,369,544,169,19.9,50.6,20.0,9.6,5.7,7.4,25.6,26.7,11.8,17.4,5.4
08001009407,2020,9407,Adams County,Colorado,428,75,231,45,77,3299,357,391,855,668,359,484,185,17.5,54.0,10.5,18.0,10.8,11.9,25.9,20.2,10.9,14.7,5.6
08001009408,2020,9408,Adams County,Colorado,200,17,69,102,12,3553,109,17,387,642,420,1360,618,8.5,34.5,51.0,6.0,3.1,0.5,10.9,18.1,11.8,38.3,17.4
08001009409,2020,9409,Adams County,Colorado,156,0,78,62,16,4186,13,113,686,709,187,1469,1009,0.0,50.0,39.7,10.3,0.3,2.7,16.4,16.9,4.5,35.1,24.1
08001009410,2020,9410,Adams County,Colorado,231,60,102,69,0,2264,48,116,250,427,134,786,503,26.0,44.2,29.9,0.0,2.1,5.1,11.0,18.9,5.9,34.7,22.2
08001009411,2020,9411,Adams County,Colorado,168,19,13,100,36,2366,0,58,264,494,250,774,526,11.3,7.7,59.5,21.4,0.0,2.5,11.2,20.9,10.6,32.7,22.2
08001009501,2020,9501,Adams County,Colorado,452,0,269,156,27,1968,282,174,623,460,61,179,189,0.0,59.5,34.5,6.0,14.3,8.8,31.7,23.4,3.1,9.1,9.6
08001009502,2020,9502,Adams County,Colorado,559,164,172,182,41,3232,439,296,840,795,139,437,286,29.3,30.8,32.6,7.3,13.6,9.2,26.0,24.6,4.3,13.5,8.8
08001009553,2020,9553,Adams County,Colorado,298,70,78,141,9,2556,478,268,507,220,177,378,528,23.5,26.2,47.3,3.0,18.7,10.5,19.8,8.6,6.9,14.8,20.7
08001009603,2020,9603,Adams County,Colorado,602,91,225,224,62,4324,181,703,1044,1302,305,759,30,15.1,37.4,37.2,10.3,4.2,16.3,24.1,30.1,7.1,17.6,0.7
08001009604,2020,9604,Adams County,Colorado,275,37,94,79,65,2897,183,259,926,658,220,427,224,13.5,34.2,28.7,23.6,6.3,8.9,32.0,22.7,7.6,14.7,7.7
08001009606,2020,9606,Adams County,Colorado,319,58,176,43,42,1711,239,284,588,215,86,185,114,18.2,55.2,13.5,13.2,14.0,16.6,34.4,12.6,5.0,10.8,6.7
08001009607,2020,9607,Adams County,Colorado,455,102,145,184,24,3022,200,269,897,615,311,403,327,22.4,31.9,40.4,5.3,6.6,8.9,29.7,20.4,10.3,13.3,10.8
08001009608,2020,9608,Adams County,Colorado,140,1,83,17,39,2545,91,133,761,354,111,703,392,0.7,59.3,12.1,27.9,3.6,5.2,29.9,13.9,4.4,27.6,15.4
08001009751,2020,9751,Adams County,Colorado,1100,95,491,427,87,2286,237,124,321,634,289,538,143,8.6,44.6,38.8,7.9,10.4,5.4,14.0,27.7,12.6,23.5,6.3
08001009752,2020,9752,Adams County,Colorado,484,208,132,114,30,1857,154,150,583,450,123,266,131,43.0,27.3,23.6,6.2,8.3,8.1,31.4,24.2,6.6,14.3,7.1
08001015000,2020,15000,Adams County,Colorado,392,105,228,36,23,1968,394,361,551,350,141,169,2,26.8,58.2,9.2,5.9,20.0,18.3,28.0,17.8,7.2,8.6,0.1
08001060001,2020,60001,Adams County,Colorado,224,0,27,120,77,1691,9,47,285,366,110,633,241,0.0,12.1,53.6,34.4,0.5,2.8,16.9,21.6,6.5,37.4,14.3
08001060002,2020,60002,Adams County,Colorado,313,85,78,125,25,2313,14,34,448,535,182,708,392,27.2,24.9,39.9,8.0,0.6,1.5,19.4,23.1,7.9,30.6,16.9
08001060100,2020,60100,Adams County,Colorado,388,85,70,163,70,4990,64,253,1274,1012,369,1277,741,21.9,18.0,42.0,18.0,1.3,5.1,25.5,20.3,7.4,25.6,14.8
08001060200,2020,60200,Adams County,Colorado,438,64,66,181,127,3510,72,69,705,843,406,827,588,14.6,15.1,41.3,29.0,2.1,2.0,20.1,24.0,11.6,23.6,16.8
08001061200,2020,61200,Adams County,Colorado,223,36,49,70,68,1945,19,46,557,367,159,579,218,16.1,22.0,31.4,30.5,1.0,2.4,28.6,18.9,8.2,29.8,11.2
08001988700,2020,988700,Adams County,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
08003960000,2020,960000,Alamosa County,Colorado,148,79,37,30,2,1430,103,84,417,345,121,268,92,53.4,25.0,20.3,1.4,7.2,5.9,29.2,24.1,8.5,18.7,6.4
08003960100,2020,960100,Alamosa County,Colorado,154,2,1,96,55,1768,136,89,503,368,179,338,155,1.3,0.6,62.3,35.7,7.7,5.0,28.5,20.8,10.1,19.1,8.8
08003960201,2020,960201,Alamosa County,Colorado,287,67,143,77,0,1558,70,38,255,302,143,279,471,23.3,49.8,26.8,0.0,4.5,2.4,16.4,19.4,9.2,17.9,30.2
08003960202,2020,960202,Alamosa County,Colorado,1099,102,263,640,94,1955,119,63,539,543,228,258,205,9.3,23.9,58.2,8.6,6.1,3.2,27.6,27.8,11.7,13.2,10.5
08003960300,2020,960300,Alamosa County,Colorado,810,137,241,343,89,3031,314,227,1035,830,306,241,78,16.9,29.8,42.3,11.0,10.4,7.5,34.1,27.4,10.1,8.0,2.6
08005004951,2020,4951,Arapahoe County,Colorado,194,0,39,85,70,1311,17,10,201,318,84,569,112,0.0,20.1,43.8,36.1,1.3,0.8,15.3,24.3,6.4,43.4,8.5
08005004952,2020,4952,Arapahoe County,Colorado,454,0,98,110,246,2708,335,58,347,353,177,961,477,0.0,21.6,24.2,54.2,12.4,2.1,12.8,13.0,6.5,35.5,17.6
08005005551,2020,5551,Arapahoe County,Colorado,249,38,98,101,12,1961,133,168,707,544,120,214,75,15.3,39.4,40.6,4.8,6.8,8.6,36.1,27.7,6.1,10.9,3.8
08005005552,2020,5552,Arapahoe County,Colorado,129,18,53,58,0,1826,192,147,583,415,166,216,107,14.0,41.1,45.0,0.0,10.5,8.1,31.9,22.7,9.1,11.8,5.9
08005005553,2020,5553,Arapahoe County,Colorado,500,64,246,172,18,3004,274,306,928,635,215,518,128,12.8,49.2,34.4,3.6,9.1,10.2,30.9,21.1,7.2,17.2,4.3
08005005611,2020,5611,Arapahoe County,Colorado,409,113,132,90,74,4208,47,94,781,741,285,1471,789,27.6,32.3,22.0,18.1,1.1,2.2,18.6,17.6,6.8,35.0,18.8
08005005612,2020,5612,Arapahoe County,Colorado,436,58,229,105,44,2153,12,53,235,354,152,885,462,13.3,52.5,24.1,10.1,0.6,2.5,10.9,16.4,7.1,41.1,21.5
08005005614,2020,5614,Arapahoe County,Colorado,178,0,58,73,47,2288,19,63,308,586,166,532,614,0.0,32.6,41.0,26.4,0.8,2.8,13.5,25.6,7.3,23.3,26.8
08005005619,2020,5619,Arapahoe County,Colorado,473,40,140,176,117,3462,51,146,473,575,232,1289,696,8.5,29.6,37.2,24.7,1.5,4.2,13.7,16.6,6.7,37.2,20.1
08005005620,2020,5620,Arapahoe County,Colorado,205,20,36,97,52,2414,43,94,558,426,132,734,427,9.8,17.6,47.3,25.4,1.8,3.9,23.1,17.6,5.5,30.4,17.7
08005005621,2020,5621,Arapahoe County,Colorado,75,28,19,28,0,2058,13,34,237,315,98,878,483,37.3,25.3,37.3,0.0,0.6,1.7,11.5,15.3,4.8,42.7,23.5
08005005622,2020,5622,Arapahoe County,Colorado,216,16,50,64,86,2007,0,22,127,235,122,887,614,7.4,23.1,29.6,39.8,0.0,1.1,6.3,11.7,6.1,44.2,30.6
08005005623,2020,5623,Arapahoe County,Colorado,189,26,18,86,59,3005,0,70,236,308,166,1295,930,13.8,9.5,45.5,31.2,0.0,2.3,7.9,10.2,5.5,43.1,30.9
08005005624,2020,5624,Arapahoe County,Colorado,203,6,47,119,31,1678,14,25,240,346,130,541,382,3.0,23.2,58.6,15.3,0.8,1.5,14.3,20.6,7.7,32.2,22.8
08005005625,2020,5625,Arapahoe County,Colorado,224,45,75,81,23,2925,9,71,545,570,178,922,630,20.1,33.5,36.2,10.3,0.3,2.4,18.6,19.5,6.1,31.5,21.5
08005005626,2020,5626,Arapahoe County,Colorado,263,22,127,100,14,2832,0,27,520,652,126,1047,460,8.4,48.3,38.0,5.3,0.0,1.0,18.4,23.0,4.4,37.0,16.2
08005005627,2020,5627,Arapahoe County,Colorado,219,36,71,89,23,3429,0,65,307,489,266,1407,895,16.4,32.4,40.6,10.5,0.0,1.9,9.0,14.3,7.8,41.0,26.1
08005005628,2020,5628,Arapahoe County,Colorado,306,18,243,33,12,4257,61,143,633,831,285,1599,705,5.9,79.4,10.8,3.9,1.4,3.4,14.9,19.5,6.7,37.6,16.6
08005005629,2020,5629,Arapahoe County,Colorado,137,20,45,59,13,1749,16,7,65,123,102,756,680,14.6,32.8,43.1,9.5,0.9,0.4,3.7,7.0,5.8,43.2,38.9
08005005630,2020,5630,Arapahoe County,Colorado,344,36,101,69,138,3914,0,34,518,835,274,1502,751,10.5,29.4,20.1,40.1,0.0,0.9,13.2,21.3,7.0,38.4,19.2
08005005631,2020,5631,Arapahoe County,Colorado,219,66,53,86,14,2568,15,33,196,346,201,1223,554,30.1,24.2,39.3,6.4,0.6,1.3,7.6,13.5,7.8,47.6,21.6
08005005632,2020,5632,Arapahoe County,Colorado,130,10,47,56,17,2163,10,37,310,239,118,939,510,7.7,36.2,43.1,13.1,0.5,1.7,14.3,11.0,5.5,43.4,23.6
08005005633,2020,5633,Arapahoe County,Colorado,69,0,42,22,5,2575,0,17,314,479,120,979,666,0.0,60.9,31.9,7.2,0.0,0.7,12.2,18.6,4.7,38.0,25.9
08005005634,2020,5634,Arapahoe County,Colorado,66,16,0,40,10,2465,3,41,445,402,148,958,468,24.2,0.0,60.6,15.2,0.1,1.7,18.1,16.3,6.0,38.9,19.0
08005005635,2020,5635,Arapahoe County,Colorado,187,8,78,84,17,3662,16,26,541,594,277,1320,888,4.3,41.7,44.9,9.1,0.4,0.7,14.8,16.2,7.6,36.0,24.2
08005005636,2020,5636,Arapahoe County,Colorado,79,7,30,10,32,1194,0,0,37,119,25,444,569,8.9,38.0,12.7,40.5,0.0,0.0,3.1,10.0,2.1,37.2,47.7
08005005701,2020,5701,Arapahoe County,Colorado,264,21,21,173,49,1244,58,89,190,289,87,335,196,8.0,8.0,65.5,18.6,4.7,7.2,15.3,23.2,7.0,26.9,15.8
