unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage)
17001000100,2018,100,Adams County,Illinois,332,0,66,227,39,3218,43,174,1048,898,257,553,245,0.0,19.9,68.4,11.7,1.3,5.4,32.6,27.9,8.0,17.2,7.6,2133,44613,71752,4545,0,0.0,4545,100.0,4071,89.6,386,8.5,0,0.0,4,0.1,0,0.0,0,0.0,84,1.8
17001000201,2018,200,Adams County,Illinois,220,26,87,87,20,1381,27,69,405,406,129,231,114,11.8,39.5,39.5,9.1,2.0,5.0,29.3,29.4,9.3,16.7,8.3,890,44878,53336,1993,26,1.3,1967,98.7,1745,87.6,126,6.3,0,0.0,63,3.2,0,0.0,18,0.9,15,0.8
17001000202,2018,202,Adams County,Illinois,325,26,125,174,0,1503,11,54,571,332,158,220,157,8.0,38.5,53.5,0.0,0.7,3.6,38.0,22.1,10.5,14.6,10.4,933,46964,60429,2365,19,0.8,2346,99.2,2168,91.7,139,5.9,0,0.0,8,0.3,0,0.0,0,0.0,31,1.3
17001000400,2018,400,Adams County,Illinois,261,85,90,67,19,2477,115,244,1127,559,190,163,79,32.6,34.5,25.7,7.3,4.6,9.9,45.5,22.6,7.7,6.6,3.2,1273,33750,44740,3384,18,0.5,3366,99.5,2765,81.7,418,12.4,0,0.0,37,1.1,0,0.0,0,0.0,146,4.3
17001000500,2018,500,Adams County,Illinois,268,37,99,117,15,1411,66,90,542,455,102,113,43,13.8,36.9,43.7,5.6,4.7,6.4,38.4,32.2,7.2,8.0,3.0,850,38526,40834,2181,89,4.1,2092,95.9,1771,81.2,258,11.8,12,0.6,0,0.0,0,0.0,0,0.0,51,2.3
17001000600,2018,600,Adams County,Illinois,363,28,87,162,86,2619,0,145,506,754,226,559,429,7.7,24.0,44.6,23.7,0.0,5.5,19.3,28.8,8.6,21.3,16.4,1662,51491,80206,3864,13,0.3,3851,99.7,3488,90.3,179,4.6,0,0.0,18,0.5,39,1.0,52,1.3,75,1.9
17001000700,2018,700,Adams County,Illinois,210,21,55,112,22,922,41,178,337,196,29,90,51,10.0,26.2,53.3,10.5,4.4,19.3,36.6,21.3,3.1,9.8,5.5,771,18108,25741,1201,55,4.6,1146,95.4,967,80.5,159,13.2,11,0.9,9,0.7,0,0.0,0,0.0,0,0.0
17001000800,2018,800,Adams County,Illinois,204,23,85,96,0,1809,79,278,775,515,66,73,23,11.3,41.7,47.1,0.0,4.4,15.4,42.8,28.5,3.6,4.0,1.3,1133,27796,38785,2714,159,5.9,2555,94.1,2052,75.6,437,16.1,0,0.0,13,0.5,0,0.0,0,0.0,53,2.0
17001000900,2018,900,Adams County,Illinois,601,74,352,155,20,1598,55,86,602,448,126,196,85,12.3,58.6,25.8,3.3,3.4,5.4,37.7,28.0,7.9,12.3,5.3,1109,44575,52069,2802,21,0.7,2781,99.3,2636,94.1,88,3.1,0,0.0,0,0.0,0,0.0,0,0.0,57,2.0
17001001001,2018,1001,Adams County,Illinois,142,0,91,20,31,2402,29,77,991,552,241,368,144,0.0,64.1,14.1,21.8,1.2,3.2,41.3,23.0,10.0,15.3,6.0,1529,52656,58968,3407,135,4.0,3272,96.0,3234,94.9,0,0.0,18,0.5,9,0.3,0,0.0,0,0.0,11,0.3
